Windows 10 Version 1607 for x64-based Systems,4284880,10853,CVE-2018-8217,Device Guard Code Integrity Policy Security Feature Bypass Vulnerability
Windows Server 2016,4284880,10816,CVE-2018-8217,Device Guard Code Integrity Policy Security Feature Bypass Vulnerability
Windows Server 2016  (Server Core installation),4284880,10855,CVE-2018-8217,Device Guard Code Integrity Policy Security Feature Bypass Vulnerability
Windows 10 Version 1709 for x64-based Systems,4284819,11454,CVE-2018-8218,Windows Hyper-V Denial of Service Vulnerability
Windows Server, version 1709  (Server Core Installation),4284819,11466,CVE-2018-8218,Windows Hyper-V Denial of Service Vulnerability
Windows 10 Version 1703 for x64-based Systems,4284874,10952,CVE-2018-8219,Hypervisor Code Integrity Elevation of Privilege Vulnerability
Windows 10 Version 1709 for x64-based Systems,4284819,11454,CVE-2018-8219,Hypervisor Code Integrity Elevation of Privilege Vulnerability
Windows Server, version 1709  (Server Core Installation),4284819,11466,CVE-2018-8219,Hypervisor Code Integrity Elevation of Privilege Vulnerability
Windows 10 Version 1607 for x64-based Systems,4284880,10853,CVE-2018-8219,Hypervisor Code Integrity Elevation of Privilege Vulnerability
Windows Server 2016,4284880,10816,CVE-2018-8219,Hypervisor Code Integrity Elevation of Privilege Vulnerability
Windows Server 2016  (Server Core installation),4284880,10855,CVE-2018-8219,Hypervisor Code Integrity Elevation of Privilege Vulnerability
Windows 10 Version 1803 for x64-based Systems,4284835,11498,CVE-2018-8219,Hypervisor Code Integrity Elevation of Privilege Vulnerability
Windows Server, version 1803  (Server Core Installation),4284835,11499,CVE-2018-8219,Hypervisor Code Integrity Elevation of Privilege Vulnerability
Windows 10 Version 1703 for 32-bit Systems,4284874,10951,CVE-2018-8221,Device Guard Code Integrity Policy Security Feature Bypass Vulnerability
Windows 10 Version 1703 for x64-based Systems,4284874,10952,CVE-2018-8221,Device Guard Code Integrity Policy Security Feature Bypass Vulnerability
Windows 10 Version 1803 for 32-bit Systems,4284835,11497,CVE-2018-8221,Device Guard Code Integrity Policy Security Feature Bypass Vulnerability
Windows 10 Version 1803 for x64-based Systems,4284835,11498,CVE-2018-8221,Device Guard Code Integrity Policy Security Feature Bypass Vulnerability
Windows 10 Version 1709 for 32-bit Systems,4284819,11453,CVE-2018-8221,Device Guard Code Integrity Policy Security Feature Bypass Vulnerability
Windows 10 Version 1709 for x64-based Systems,4284819,11454,CVE-2018-8221,Device Guard Code Integrity Policy Security Feature Bypass Vulnerability
Windows Server, version 1709  (Server Core Installation),4284819,11466,CVE-2018-8221,Device Guard Code Integrity Policy Security Feature Bypass Vulnerability
Windows 10 for 32-bit Systems,4284860,10729,CVE-2018-8221,Device Guard Code Integrity Policy Security Feature Bypass Vulnerability
Windows 10 for x64-based Systems,4284860,10735,CVE-2018-8221,Device Guard Code Integrity Policy Security Feature Bypass Vulnerability
Windows 10 Version 1607 for 32-bit Systems,4284880,10852,CVE-2018-8221,Device Guard Code Integrity Policy Security Feature Bypass Vulnerability
Windows 10 Version 1607 for x64-based Systems,4284880,10853,CVE-2018-8221,Device Guard Code Integrity Policy Security Feature Bypass Vulnerability
Windows Server 2016,4284880,10816,CVE-2018-8221,Device Guard Code Integrity Policy Security Feature Bypass Vulnerability
Windows Server 2016  (Server Core installation),4284880,10855,CVE-2018-8221,Device Guard Code Integrity Policy Security Feature Bypass Vulnerability
Windows Server, version 1803  (Server Core Installation),4284835,11499,CVE-2018-8221,Device Guard Code Integrity Policy Security Feature Bypass Vulnerability
Windows 7 for 32-bit Systems Service Pack 1,4284826,10047,CVE-2018-8224,Windows Kernel Elevation of Privilege Vulnerability
Windows 7 for 32-bit Systems Service Pack 1,4284867,10047,CVE-2018-8224,Windows Kernel Elevation of Privilege Vulnerability
Windows 7 for x64-based Systems Service Pack 1,4284826,10048,CVE-2018-8224,Windows Kernel Elevation of Privilege Vulnerability
Windows 7 for x64-based Systems Service Pack 1,4284867,10048,CVE-2018-8224,Windows Kernel Elevation of Privilege Vulnerability
Windows Server 2008 for 32-bit Systems Service Pack 2,4230467,9312,CVE-2018-8224,Windows Kernel Elevation of Privilege Vulnerability
Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation),4230467,10287,CVE-2018-8224,Windows Kernel Elevation of Privilege Vulnerability
Windows Server 2008 for Itanium-Based Systems Service Pack 2,4230467,9311,CVE-2018-8224,Windows Kernel Elevation of Privilege Vulnerability
Windows Server 2008 for x64-based Systems Service Pack 2,4230467,9318,CVE-2018-8224,Windows Kernel Elevation of Privilege Vulnerability
Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation),4230467,9344,CVE-2018-8224,Windows Kernel Elevation of Privilege Vulnerability
Windows Server 2008 R2 for Itanium-Based Systems Service Pack 1,4284826,10050,CVE-2018-8224,Windows Kernel Elevation of Privilege Vulnerability
Windows Server 2008 R2 for Itanium-Based Systems Service Pack 1,4284867,10050,CVE-2018-8224,Windows Kernel Elevation of Privilege Vulnerability
Windows Server 2008 R2 for x64-based Systems Service Pack 1,4284826,10051,CVE-2018-8224,Windows Kernel Elevation of Privilege Vulnerability
Windows Server 2008 R2 for x64-based Systems Service Pack 1,4284867,10051,CVE-2018-8224,Windows Kernel Elevation of Privilege Vulnerability
Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),4284826,10049,CVE-2018-8224,Windows Kernel Elevation of Privilege Vulnerability
Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),4284867,10049,CVE-2018-8224,Windows Kernel Elevation of Privilege Vulnerability
Windows 10 Version 1703 for 32-bit Systems,4284874,10951,CVE-2018-8225,Windows DNSAPI Remote Code Execution Vulnerability
Windows 10 Version 1703 for x64-based Systems,4284874,10952,CVE-2018-8225,Windows DNSAPI Remote Code Execution Vulnerability
Windows 10 Version 1709 for 32-bit Systems,4284819,11453,CVE-2018-8225,Windows DNSAPI Remote Code Execution Vulnerability
Windows 10 Version 1709 for x64-based Systems,4284819,11454,CVE-2018-8225,Windows DNSAPI Remote Code Execution Vulnerability
Windows 10 for 32-bit Systems,4284860,10729,CVE-2018-8225,Windows DNSAPI Remote Code Execution Vulnerability
Windows 10 for x64-based Systems,4284860,10735,CVE-2018-8225,Windows DNSAPI Remote Code Execution Vulnerability
Windows 10 Version 1607 for 32-bit Systems,4284880,10852,CVE-2018-8225,Windows DNSAPI Remote Code Execution Vulnerability
Windows 10 Version 1607 for x64-based Systems,4284880,10853,CVE-2018-8225,Windows DNSAPI Remote Code Execution Vulnerability
Windows Server 2016,4284880,10816,CVE-2018-8225,Windows DNSAPI Remote Code Execution Vulnerability
Windows Server 2016  (Server Core installation),4284880,10855,CVE-2018-8225,Windows DNSAPI Remote Code Execution Vulnerability
Windows 7 for 32-bit Systems Service Pack 1,4284826,10047,CVE-2018-8225,Windows DNSAPI Remote Code Execution Vulnerability
Windows 7 for 32-bit Systems Service Pack 1,4284867,10047,CVE-2018-8225,Windows DNSAPI Remote Code Execution Vulnerability
Windows 7 for x64-based Systems Service Pack 1,4284826,10048,CVE-2018-8225,Windows DNSAPI Remote Code Execution Vulnerability
Windows 7 for x64-based Systems Service Pack 1,4284867,10048,CVE-2018-8225,Windows DNSAPI Remote Code Execution Vulnerability
Windows 8.1 for 32-bit systems,4284815,10481,CVE-2018-8225,Windows DNSAPI Remote Code Execution Vulnerability
Windows 8.1 for 32-bit systems,4284878,10481,CVE-2018-8225,Windows DNSAPI Remote Code Execution Vulnerability
Windows 8.1 for x64-based systems,4284815,10482,CVE-2018-8225,Windows DNSAPI Remote Code Execution Vulnerability
Windows 8.1 for x64-based systems,4284878,10482,CVE-2018-8225,Windows DNSAPI Remote Code Execution Vulnerability
Windows RT 8.1,4284815,10484,CVE-2018-8225,Windows DNSAPI Remote Code Execution Vulnerability
Windows Server 2008 for 32-bit Systems Service Pack 2,4230467,9312,CVE-2018-8225,Windows DNSAPI Remote Code Execution Vulnerability
Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation),4230467,10287,CVE-2018-8225,Windows DNSAPI Remote Code Execution Vulnerability
Windows Server 2008 for Itanium-Based Systems Service Pack 2,4230467,9311,CVE-2018-8225,Windows DNSAPI Remote Code Execution Vulnerability
Windows Server 2008 for x64-based Systems Service Pack 2,4230467,9318,CVE-2018-8225,Windows DNSAPI Remote Code Execution Vulnerability
Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation),4230467,9344,CVE-2018-8225,Windows DNSAPI Remote Code Execution Vulnerability
Windows Server 2008 R2 for Itanium-Based Systems Service Pack 1,4284826,10050,CVE-2018-8225,Windows DNSAPI Remote Code Execution Vulnerability
Windows Server 2008 R2 for Itanium-Based Systems Service Pack 1,4284867,10050,CVE-2018-8225,Windows DNSAPI Remote Code Execution Vulnerability
Windows Server 2008 R2 for x64-based Systems Service Pack 1,4284826,10051,CVE-2018-8225,Windows DNSAPI Remote Code Execution Vulnerability
Windows Server 2008 R2 for x64-based Systems Service Pack 1,4284867,10051,CVE-2018-8225,Windows DNSAPI Remote Code Execution Vulnerability
Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),4284826,10049,CVE-2018-8225,Windows DNSAPI Remote Code Execution Vulnerability
Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),4284867,10049,CVE-2018-8225,Windows DNSAPI Remote Code Execution Vulnerability
Windows Server 2012,4284855,10378,CVE-2018-8225,Windows DNSAPI Remote Code Execution Vulnerability
Windows Server 2012,4284846,10378,CVE-2018-8225,Windows DNSAPI Remote Code Execution Vulnerability
Windows Server 2012 (Server Core installation),4284855,10379,CVE-2018-8225,Windows DNSAPI Remote Code Execution Vulnerability
Windows Server 2012 (Server Core installation),4284846,10379,CVE-2018-8225,Windows DNSAPI Remote Code Execution Vulnerability
Windows Server 2012 R2,4284815,10483,CVE-2018-8225,Windows DNSAPI Remote Code Execution Vulnerability
Windows Server 2012 R2,4284878,10483,CVE-2018-8225,Windows DNSAPI Remote Code Execution Vulnerability
Windows Server 2012 R2 (Server Core installation),4284815,10543,CVE-2018-8225,Windows DNSAPI Remote Code Execution Vulnerability
Windows Server 2012 R2 (Server Core installation),4284878,10543,CVE-2018-8225,Windows DNSAPI Remote Code Execution Vulnerability
Windows 10 Version 1803 for 32-bit Systems,4284835,11497,CVE-2018-8225,Windows DNSAPI Remote Code Execution Vulnerability
Windows 10 Version 1803 for x64-based Systems,4284835,11498,CVE-2018-8225,Windows DNSAPI Remote Code Execution Vulnerability
Windows Server, version 1803  (Server Core Installation),4284835,11499,CVE-2018-8225,Windows DNSAPI Remote Code Execution Vulnerability
Windows Server, version 1709  (Server Core Installation),4284819,11466,CVE-2018-8225,Windows DNSAPI Remote Code Execution Vulnerability
Windows 10 Version 1703 for 32-bit Systems,4284874,10951,CVE-2018-8226,HTTP.sys Denial of Service Vulnerability
Windows 10 Version 1703 for x64-based Systems,4284874,10952,CVE-2018-8226,HTTP.sys Denial of Service Vulnerability
Windows 10 Version 1803 for 32-bit Systems,4284835,11497,CVE-2018-8226,HTTP.sys Denial of Service Vulnerability
Windows 10 Version 1803 for x64-based Systems,4284835,11498,CVE-2018-8226,HTTP.sys Denial of Service Vulnerability
Windows Server, version 1803  (Server Core Installation),4284835,11499,CVE-2018-8226,HTTP.sys Denial of Service Vulnerability
Windows 10 Version 1709 for 32-bit Systems,4284819,11453,CVE-2018-8226,HTTP.sys Denial of Service Vulnerability
Windows 10 Version 1709 for x64-based Systems,4284819,11454,CVE-2018-8226,HTTP.sys Denial of Service Vulnerability
Windows 10 for 32-bit Systems,4284860,10729,CVE-2018-8226,HTTP.sys Denial of Service Vulnerability
Windows 10 for x64-based Systems,4284860,10735,CVE-2018-8226,HTTP.sys Denial of Service Vulnerability
Windows 10 Version 1607 for 32-bit Systems,4284880,10852,CVE-2018-8226,HTTP.sys Denial of Service Vulnerability
Windows 10 Version 1607 for x64-based Systems,4284880,10853,CVE-2018-8226,HTTP.sys Denial of Service Vulnerability
Windows Server 2016,4284880,10816,CVE-2018-8226,HTTP.sys Denial of Service Vulnerability
Windows Server 2016  (Server Core installation),4284880,10855,CVE-2018-8226,HTTP.sys Denial of Service Vulnerability
Windows Server, version 1709  (Server Core Installation),4284819,11466,CVE-2018-8226,HTTP.sys Denial of Service Vulnerability
ChakraCore,Commit,11447,CVE-2018-8227,Chakra Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1703 for 32-bit Systems,4284874,10724-10951,CVE-2018-8227,Chakra Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1703 for x64-based Systems,4284874,10724-10952,CVE-2018-8227,Chakra Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1803 for 32-bit Systems,4284835,10724-11497,CVE-2018-8227,Chakra Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1803 for x64-based Systems,4284835,10724-11498,CVE-2018-8227,Chakra Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1709 for 32-bit Systems,4284819,10724-11453,CVE-2018-8227,Chakra Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1709 for x64-based Systems,4284819,10724-11454,CVE-2018-8227,Chakra Scripting Engine Memory Corruption Vulnerability
ChakraCore,Commit,11447,CVE-2018-8229,Chakra Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1703 for 32-bit Systems,4284874,10724-10951,CVE-2018-8229,Chakra Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1703 for x64-based Systems,4284874,10724-10952,CVE-2018-8229,Chakra Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1803 for 32-bit Systems,4284835,10724-11497,CVE-2018-8229,Chakra Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1803 for x64-based Systems,4284835,10724-11498,CVE-2018-8229,Chakra Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1709 for 32-bit Systems,4284819,10724-11453,CVE-2018-8229,Chakra Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1709 for x64-based Systems,4284819,10724-11454,CVE-2018-8229,Chakra Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 for 32-bit Systems,4284860,10724-10729,CVE-2018-8229,Chakra Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 for x64-based Systems,4284860,10724-10735,CVE-2018-8229,Chakra Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1607 for 32-bit Systems,4284880,10724-10852,CVE-2018-8229,Chakra Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows 10 Version 1607 for x64-based Systems,4284880,10724-10853,CVE-2018-8229,Chakra Scripting Engine Memory Corruption Vulnerability
Microsoft Edge (EdgeHTML-based) on Windows Server 2016,4284880,10724-10816,CVE-2018-8229,Chakra Scripting Engine Memory Corruption Vulnerability
Windows 10 Version 1703 for 32-bit Systems,4284874,10951,CVE-2018-8231,HTTP Protocol Stack Remote Code Execution Vulnerability
Windows 10 Version 1703 for x64-based Systems,4284874,10952,CVE-2018-8231,HTTP Protocol Stack Remote Code Execution Vulnerability
Windows 10 Version 1803 for 32-bit Systems,4284835,11497,CVE-2018-8231,HTTP Protocol Stack Remote Code Execution Vulnerability
Windows 10 Version 1803 for x64-based Systems,4284835,11498,CVE-2018-8231,HTTP Protocol Stack Remote Code Execution Vulnerability
Windows Server, version 1803  (Server Core Installation),4284835,11499,CVE-2018-8231,HTTP Protocol Stack Remote Code Execution Vulnerability
Windows 10 Version 1709 for 32-bit Systems,4284819,11453,CVE-2018-8231,HTTP Protocol Stack Remote Code Execution Vulnerability
Windows 10 Version 1709 for x64-based Systems,4284819,11454,CVE-2018-8231,HTTP Protocol Stack Remote Code Execution Vulnerability
Windows 10 for 32-bit Systems,4284860,10729,CVE-2018-8231,HTTP Protocol Stack Remote Code Execution Vulnerability
Windows 10 for x64-based Systems,4284860,10735,CVE-2018-8231,HTTP Protocol Stack Remote Code Execution Vulnerability
Windows 10 Version 1607 for 32-bit Systems,4284880,10852,CVE-2018-8231,HTTP Protocol Stack Remote Code Execution Vulnerability
Windows 10 Version 1607 for x64-based Systems,4284880,10853,CVE-2018-8231,HTTP Protocol Stack Remote Code Execution Vulnerability
Windows Server 2016,4284880,10816,CVE-2018-8231,HTTP Protocol Stack Remote Code Execution Vulnerability
Windows Server 2016  (Server Core installation),4284880,10855,CVE-2018-8231,HTTP Protocol Stack Remote Code Execution Vulnerability
Windows Server, version 1709  (Server Core Installation),4284819,11466,CVE-2018-8231,HTTP Protocol Stack Remote Code Execution Vulnerability
Windows 10 Version 1803 for 32-bit Systems,4284835,11497,CVE-2018-8233,Win32k Elevation of Privilege Vulnerability
Windows 10 Version 1803 for x64-based Systems,4284835,11498,CVE-2018-8233,Win32k Elevation of Privilege Vulnerability
Windows Server, version 1803  (Server Core Installation),4284835,11499,CVE-2018-8233,Win32k Elevation of Privilege Vulnerability
Windows 10 Version 1703 for 32-bit Systems,4284874,10951,CVE-2018-8239,Windows GDI Information Disclosure Vulnerability
Windows 10 Version 1703 for x64-based Systems,4284874,10952,CVE-2018-8239,Windows GDI Information Disclosure Vulnerability
Windows 10 Version 1803 for 32-bit Systems,4284835,11497,CVE-2018-8239,Windows GDI Information Disclosure Vulnerability
Windows 10 Version 1803 for x64-based Systems,4284835,11498,CVE-2018-8239,Windows GDI Information Disclosure Vulnerability
Windows Server, version 1803  (Server Core Installation),4284835,11499,CVE-2018-8239,Windows GDI Information Disclosure Vulnerability
Windows 10 Version 1709 for 32-bit Systems,4284819,11453,CVE-2018-8239,Windows GDI Information Disclosure Vulnerability
Windows 10 Version 1709 for x64-based Systems,4284819,11454,CVE-2018-8239,Windows GDI Information Disclosure Vulnerability
Windows Server, version 1709  (Server Core Installation),4284819,11466,CVE-2018-8239,Windows GDI Information Disclosure Vulnerability
Windows 10 Version 1607 for 32-bit Systems,4284880,10852,CVE-2018-8239,Windows GDI Information Disclosure Vulnerability
Windows 10 Version 1607 for x64-based Systems,4284880,10853,CVE-2018-8239,Windows GDI Information Disclosure Vulnerability
Windows Server 2016,4284880,10816,CVE-2018-8239,Windows GDI Information Disclosure Vulnerability
Windows Server 2016  (Server Core installation),4284880,10855,CVE-2018-8239,Windows GDI Information Disclosure Vulnerability
ChakraCore,Commit,11447,CVE-2018-8243,Scripting Engine Memory Corruption Vulnerability
Microsoft Outlook 2016 (32-bit edition),4022160,10765,CVE-2018-8244,Microsoft Outlook Elevation of Privilege Vulnerability
Microsoft Outlook 2016 (64-bit edition),4022160,10766,CVE-2018-8244,Microsoft Outlook Elevation of Privilege Vulnerability
Microsoft Office 2016 Click-to-Run (C2R) for 32-bit editions,Click to Run,10905,CVE-2018-8244,Microsoft Outlook Elevation of Privilege Vulnerability
Microsoft Office 2016 Click-to-Run (C2R) for 64-bit editions,Click to Run,10906,CVE-2018-8244,Microsoft Outlook Elevation of Privilege Vulnerability
Microsoft Outlook 2013 Service Pack 1 (32-bit editions),4022169,10810,CVE-2018-8244,Microsoft Outlook Elevation of Privilege Vulnerability
Microsoft Outlook 2013 Service Pack 1 (64-bit editions),4022169,10811,CVE-2018-8244,Microsoft Outlook Elevation of Privilege Vulnerability
Microsoft Outlook 2010 Service Pack 2 (32-bit editions),4022205,10527,CVE-2018-8244,Microsoft Outlook Elevation of Privilege Vulnerability
Microsoft Outlook 2010 Service Pack 2 (64-bit editions),4022205,10528,CVE-2018-8244,Microsoft Outlook Elevation of Privilege Vulnerability
Microsoft Outlook 2013 RT Service Pack 1,4022169,10407,CVE-2018-8244,Microsoft Outlook Elevation of Privilege Vulnerability
Microsoft Publisher 2010 Service Pack 2 (32-bit editions),4011186,10503,CVE-2018-8245,Microsoft Publisher Remote Code Execution Vulnerability
Microsoft Publisher 2010 Service Pack 2 (64-bit editions),4011186,10504,CVE-2018-8245,Microsoft Publisher Remote Code Execution Vulnerability
Microsoft Excel 2016 (32-bit edition),4022174,10739,CVE-2018-8246,Microsoft Excel Information Disclosure Vulnerability
Microsoft Excel 2016 (64-bit edition),4022174,10740,CVE-2018-8246,Microsoft Excel Information Disclosure Vulnerability
Microsoft Office 2016 Click-to-Run (C2R) for 32-bit editions,Click to Run,10905,CVE-2018-8246,Microsoft Excel Information Disclosure Vulnerability
Microsoft Office 2016 Click-to-Run (C2R) for 64-bit editions,Click to Run,10906,CVE-2018-8246,Microsoft Excel Information Disclosure Vulnerability
Microsoft Excel 2010 Service Pack 2 (32-bit editions),4022209,10489,CVE-2018-8246,Microsoft Excel Information Disclosure Vulnerability
Microsoft Excel 2010 Service Pack 2 (64-bit editions),4022209,10490,CVE-2018-8246,Microsoft Excel Information Disclosure Vulnerability
Microsoft Excel 2013 RT Service Pack 1,4022191,10656,CVE-2018-8246,Microsoft Excel Information Disclosure Vulnerability
Microsoft Excel 2013 Service Pack 1 (32-bit editions),4022191,10654,CVE-2018-8246,Microsoft Excel Information Disclosure Vulnerability
Microsoft Excel 2013 Service Pack 1 (64-bit editions),4022191,10655,CVE-2018-8246,Microsoft Excel Information Disclosure Vulnerability
Microsoft Office 2010 Service Pack 2 (32-bit editions),4022199,10521,CVE-2018-8246,Microsoft Excel Information Disclosure Vulnerability
Microsoft Office 2010 Service Pack 2 (64-bit editions),4022199,10522,CVE-2018-8246,Microsoft Excel Information Disclosure Vulnerability
Microsoft Office Compatibility Pack Service Pack 3,4022196,4497,CVE-2018-8246,Microsoft Excel Information Disclosure Vulnerability
Microsoft Excel Viewer,4022151,10903,CVE-2018-8246,Microsoft Excel Information Disclosure Vulnerability
Microsoft Office Online Server 2016,4011026,10748,CVE-2018-8247,Microsoft Office Elevation of Privilege Vulnerability
Microsoft Office Web Apps Server 2013 Service Pack 1,4022183,10611,CVE-2018-8247,Microsoft Office Elevation of Privilege Vulnerability
Microsoft Office 2016 (32-bit edition),4022177,10753,CVE-2018-8248,Microsoft Excel Remote Code Execution Vulnerability
Microsoft Office 2016 (64-bit edition),4022177,10754,CVE-2018-8248,Microsoft Excel Remote Code Execution Vulnerability
Microsoft Office 2016 Click-to-Run (C2R) for 32-bit editions,Click to Run,10905,CVE-2018-8248,Microsoft Excel Remote Code Execution Vulnerability
Microsoft Office 2016 Click-to-Run (C2R) for 64-bit editions,Click to Run,10906,CVE-2018-8248,Microsoft Excel Remote Code Execution Vulnerability
Microsoft Office 2010 Service Pack 2 (32-bit editions),4022199,10521,CVE-2018-8248,Microsoft Excel Remote Code Execution Vulnerability
Microsoft Office 2010 Service Pack 2 (64-bit editions),4022199,10522,CVE-2018-8248,Microsoft Excel Remote Code Execution Vulnerability
Microsoft Office 2013 RT Service Pack 1,4022182,10603,CVE-2018-8248,Microsoft Excel Remote Code Execution Vulnerability
Microsoft Office 2013 Service Pack 1 (32-bit editions),4022182,10601,CVE-2018-8248,Microsoft Excel Remote Code Execution Vulnerability
Microsoft Office 2013 Service Pack 1 (64-bit editions),4022182,10602,CVE-2018-8248,Microsoft Excel Remote Code Execution Vulnerability
Microsoft SharePoint Enterprise Server 2016,4022173,10950,CVE-2018-8252,Microsoft SharePoint Elevation of Privilege Vulnerability
Microsoft SharePoint Foundation 2013 Service Pack 1,4022190,10612,CVE-2018-8252,Microsoft SharePoint Elevation of Privilege Vulnerability
Microsoft Project Server 2010 Service Pack 2,4022210,10502,CVE-2018-8254,Microsoft SharePoint Elevation of Privilege Vulnerability
Microsoft SharePoint Enterprise Server 2016,4022173,10950,CVE-2018-8254,Microsoft SharePoint Elevation of Privilege Vulnerability
Microsoft SharePoint Foundation 2013 Service Pack 1,4022190,10612,CVE-2018-8254,Microsoft SharePoint Elevation of Privilege Vulnerability
Adobe Flash Player on Windows 10 Version 1703 for 32-bit Systems,4287903,10384-10951,ADV180014,June 2018 Adobe Flash Security Update
Adobe Flash Player on Windows 10 Version 1703 for x64-based Systems,4287903,10384-10952,ADV180014,June 2018 Adobe Flash Security Update
Adobe Flash Player on Windows 10 Version 1803 for 32-bit Systems,4287903,10384-11497,ADV180014,June 2018 Adobe Flash Security Update
Adobe Flash Player on Windows 10 Version 1803 for x64-based Systems,4287903,10384-11498,ADV180014,June 2018 Adobe Flash Security Update
Adobe Flash Player on Windows 10 Version 1709 for 32-bit Systems,4287903,10384-11453,ADV180014,June 2018 Adobe Flash Security Update
Adobe Flash Player on Windows 10 Version 1709 for x64-based Systems,4287903,10384-11454,ADV180014,June 2018 Adobe Flash Security Update
Adobe Flash Player on Windows 10 for 32-bit Systems,4287903,10384-10729,ADV180014,June 2018 Adobe Flash Security Update
Adobe Flash Player on Windows 10 for x64-based Systems,4287903,10384-10735,ADV180014,June 2018 Adobe Flash Security Update
Adobe Flash Player on Windows 10 Version 1607 for 32-bit Systems,4287903,10384-10852,ADV180014,June 2018 Adobe Flash Security Update
Adobe Flash Player on Windows 10 Version 1607 for x64-based Systems,4287903,10384-10853,ADV180014,June 2018 Adobe Flash Security Update
Adobe Flash Player on Windows Server 2016,4287903,10384-10816,ADV180014,June 2018 Adobe Flash Security Update
Adobe Flash Player on Windows 8.1 for 32-bit systems,4287903,10384-10481,ADV180014,June 2018 Adobe Flash Security Update
Adobe Flash Player on Windows 8.1 for x64-based systems,4287903,10384-10482,ADV180014,June 2018 Adobe Flash Security Update
Adobe Flash Player on Windows RT 8.1,4287903,10384-10484,ADV180014,June 2018 Adobe Flash Security Update
Adobe Flash Player on Windows Server 2012,4287903,10384-10378,ADV180014,June 2018 Adobe Flash Security Update
Adobe Flash Player on Windows Server 2012 R2,4287903,10384-10483,ADV180014,June 2018 Adobe Flash Security Update
Windows 10 for x64-based Systems,4338829,10735,ADV180016,Microsoft Guidance for Lazy FP State Restore
Windows 10 for x64-based Systems,4345455,10735,ADV180016,Microsoft Guidance for Lazy FP State Restore
Windows 7 for 32-bit Systems Service Pack 1,4343900,10047,ADV180016,Microsoft Guidance for Lazy FP State Restore
Windows 7 for 32-bit Systems Service Pack 1,4343899,10047,ADV180016,Microsoft Guidance for Lazy FP State Restore
Windows 8.1 for x64-based systems,4338815,10482,ADV180016,Microsoft Guidance for Lazy FP State Restore
Windows 8.1 for x64-based systems,4338824,10482,ADV180016,Microsoft Guidance for Lazy FP State Restore
Windows 8.1 for x64-based systems,4338831,10482,ADV180016,Microsoft Guidance for Lazy FP State Restore
Windows 8.1 for x64-based systems,4345424,10482,ADV180016,Microsoft Guidance for Lazy FP State Restore
Windows Server 2008 for 32-bit Systems Service Pack 2,4341832,9312,ADV180016,Microsoft Guidance for Lazy FP State Restore
Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation),4341832,10287,ADV180016,Microsoft Guidance for Lazy FP State Restore
Windows Server 2008 R2 for x64-based Systems Service Pack 1,4338818,10051,ADV180016,Microsoft Guidance for Lazy FP State Restore
Windows Server 2008 R2 for x64-based Systems Service Pack 1,4338823,10051,ADV180016,Microsoft Guidance for Lazy FP State Restore
Windows Server 2008 R2 for x64-based Systems Service Pack 1,4338821,10051,ADV180016,Microsoft Guidance for Lazy FP State Restore
Windows Server 2008 R2 for x64-based Systems Service Pack 1,4345459,10051,ADV180016,Microsoft Guidance for Lazy FP State Restore
Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),4338818,10049,ADV180016,Microsoft Guidance for Lazy FP State Restore
